i,j,custo,Theta_fb0,Theta_fb1,Theta_fb2,Theta_fb3,Theta_fb4,Theta_fb5,silo_0,silo_1,silo_2,silo_3,silo_4,silo_5,silo_6,silo_7,silo_8,silo_9,silo_10,silo_11,silo_12,silo_13,silo_14,silo_15,pos
37,53,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,54,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,55,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,56,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,57,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,58,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,59,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,60,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,61,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,62,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,63,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,64,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,65,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,66,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,67,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,68,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,69,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,70,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,71,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,72,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,73,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,74,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,75,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,76,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,77,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,78,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,79,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,80,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,81,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,82,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,83,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,84,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,85,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,86,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,87,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,88,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,89,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,90,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,91,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,92,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,93,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,94,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,95,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,96,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,97,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,98,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,99,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,100,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,0,304.0,304.0,1627.958974358974,224.30448717948718,0.0,105.65384615384616,5188.291025641027,5.128205128205129,12.820512820512821,0.0,0.0,10.256410256410257,5.128205128205129,1.2820512820512822,5.128205128205129,3.8461538461538463,11.538461538461538,6.410256410256411,12.820512820512821,0.0,12.820512820512821,7.6923076923076925,5.128205128205129,12
38,1,207.48974358974357,207.48974358974357,1529.6217948717951,226.63798076923075,0.0,113.51282051282051,5038.87307692308,4.128205128205129,11.820512820512821,0,0,9.256410256410257,4.128205128205129,0.28205128205128216,4.128205128205129,2.8461538461538463,10.538461538461538,21.41025641025641,11.820512820512821,0,11.820512820512821,6.6923076923076925,4.128205128205129,11
38,2,208.26923076923075,208.26923076923075,1455.0589743589744,231.5929487179487,0.0,109.79487179487181,4888.651282051285,3.1282051282051286,10.820512820512821,0,0,8.256410256410257,3.1282051282051286,0,3.1282051282051286,1.8461538461538463,25.53846153846154,20.41025641025641,10.820512820512821,0,10.820512820512821,5.6923076923076925,3.1282051282051286,10
38,3,203.12948717948717,203.12948717948717,1397.523076923077,227.66634615384615,0.0,106.27564102564102,4677.873076923077,2.1282051282051286,9.820512820512821,0,0,7.256410256410257,2.1282051282051286,0,2.1282051282051286,16.846153846153847,24.53846153846154,19.41025641025641,9.820512820512821,0,9.820512820512821,4.6923076923076925,2.1282051282051286,9
38,4,198.3794871794872,198.3794871794872,1378.2794871794872,223.9772435897436,0.0,106.77564102564102,4484.706410256413,1.1282051282051286,8.820512820512821,0,0,6.256410256410257,1.1282051282051286,0,17.128205128205128,15.846153846153847,23.53846153846154,18.41025641025641,8.820512820512821,0,8.820512820512821,3.6923076923076925,1.1282051282051286,8
38,5,194.5794871794872,194.5794871794872,1403.3692307692309,219.8423076923077,0.0,106.65064102564104,4348.539743589746,0.12820512820512864,7.820512820512821,0,0,5.256410256410257,0.12820512820512864,15.0,16.128205128205128,14.846153846153847,22.53846153846154,17.41025641025641,7.820512820512821,0,7.820512820512821,2.6923076923076925,0.12820512820512864,7
38,6,189.1230769230769,189.1230769230769,1465.679487179487,214.18717948717946,0.0,105.87179487179489,4249.325641025643,0,6.820512820512821,0,0,4.256410256410257,15.128205128205128,14.0,15.128205128205128,13.846153846153847,21.53846153846154,16.41025641025641,6.820512820512821,0,6.820512820512821,1.6923076923076925,0,6
38,7,183.4230769230769,183.4230769230769,1580.7756410256409,210.19471153846152,0.0,105.2371794871795,4126.897435897437,0,5.820512820512821,0,0,19.256410256410255,14.128205128205128,13.0,14.128205128205128,12.846153846153847,20.53846153846154,15.410256410256409,5.820512820512821,0,5.820512820512821,0.6923076923076925,0,5
38,8,178.81923076923076,178.81923076923076,1743.6884615384615,204.5307692307692,0.0,104.32371794871793,4086.6807692307707,0,4.820512820512821,0,15.0,18.256410256410255,13.128205128205128,12.0,13.128205128205128,11.846153846153847,19.53846153846154,14.410256410256409,4.820512820512821,0,4.820512820512821,0,0,4
38,9,175.01923076923077,175.01923076923077,1958.2666666666667,198.98798076923077,0.0,101.82371794871793,4137.250000000002,0,3.820512820512821,15.0,14.0,17.256410256410255,12.128205128205128,11.0,12.128205128205128,10.846153846153847,18.53846153846154,13.410256410256409,3.820512820512821,0,3.820512820512821,0,0,3
38,10,171.21923076923076,171.21923076923076,2232.6948717948717,194.60544871794872,0.0,99.32371794871793,4205.6012820512815,0,18.82051282051282,14.0,13.0,16.256410256410255,11.128205128205128,10.0,11.128205128205128,9.846153846153847,17.53846153846154,12.410256410256409,2.820512820512821,0,2.820512820512821,0,0,2
38,11,168.36923076923074,168.36923076923074,2564.464102564102,188.89487179487176,0.0,88.0,4391.776923076923,15.0,17.82051282051282,13.0,12.0,15.256410256410255,10.128205128205128,9.0,10.128205128205128,8.846153846153847,16.53846153846154,11.410256410256409,1.8205128205128212,0,1.8205128205128212,0,0,1
38,12,175.01923076923077,175.01923076923077,2645.214102564102,198.16266025641028,0.0,80.40384615384616,4457.326923076925,30.0,16.82051282051282,12.0,11.0,14.256410256410255,9.128205128205128,8.0,9.128205128205128,7.846153846153847,15.53846153846154,10.410256410256409,0.8205128205128212,0,0.8205128205128212,0,0,1
38,13,186.07820512820513,186.07820512820513,2727.230769230769,212.96923076923076,0.0,89.79487179487178,4665.839743589742,45.0,15.820512820512821,11.0,10.0,13.256410256410255,8.128205128205128,7.0,8.128205128205128,6.846153846153847,14.53846153846154,9.410256410256409,0,0,0,0,0,1
38,14,195.57820512820513,195.57820512820513,2788.980769230769,226.80336538461538,0.0,102.81410256410255,4871.405128205127,60.0,14.820512820512821,10.0,9.0,12.256410256410255,7.128205128205128,6.0,7.128205128205128,5.846153846153847,13.53846153846154,8.410256410256409,0,0,0,0,0,1
38,15,205.07820512820513,205.07820512820513,2850.730769230769,241.49487179487178,0.0,120.13461538461537,5107.39487179487,75.0,13.820512820512821,9.0,8.0,11.256410256410255,6.128205128205128,5.0,6.128205128205128,4.846153846153847,12.53846153846154,7.410256410256409,0,0,0,0,0,1
38,16,224.07820512820513,224.07820512820513,2921.030769230769,265.8706730769231,42.75,142.04166666666666,5437.288461538457,90.0,12.820512820512821,8.0,7.0,10.256410256410255,5.128205128205128,4.0,5.128205128205128,3.8461538461538467,11.53846153846154,6.410256410256409,0,0,0,0,0,1
38,17,243.07820512820513,243.07820512820513,2992.280769230769,288.8706730769231,180.5,158.04166666666666,5591.2128205128165,100,11.820512820512821,7.0,6.0,9.256410256410255,4.128205128205128,3.0,4.128205128205128,2.8461538461538467,10.53846153846154,5.410256410256409,0,0,0,0,0,1
38,18,252.5782051282051,252.5782051282051,3054.030769230769,298.35544871794866,180.5,157.79166666666666,5728.499999999995,100,10.820512820512821,6.0,5.0,8.256410256410255,3.1282051282051277,2.0,3.1282051282051277,1.8461538461538467,9.53846153846154,4.410256410256409,0,0,0,0,0,1
38,19,262.0782051282051,262.0782051282051,3115.780769230769,307.9804487179487,180.5,157.54166666666666,5847.9076923076955,100,9.820512820512821,5.0,4.0,7.2564102564102555,2.1282051282051277,1.0,2.1282051282051277,0.8461538461538467,8.53846153846154,3.410256410256409,0,0,0,0,0,1
38,20,271.43205128205125,271.43205128205125,3176.215384615384,317.4496794871794,180.5,157.50641025641028,5947.000000000004,100,8.820512820512821,4.0,3.0,6.2564102564102555,1.1282051282051277,0.0,1.1282051282051277,0,7.53846153846154,2.410256410256409,0,0,0,0,0,1
38,21,279.03205128205127,279.03205128205127,3222.7653846153844,325.0857371794872,180.5,157.50641025641028,6022.488461538464,100,7.820512820512821,3.0,2.0,5.2564102564102555,0.12820512820512775,0,0.12820512820512775,0,6.53846153846154,1.4102564102564088,0,0,0,0,0,1
38,22,284.975641025641,284.975641025641,3257.7205128205123,331.2248397435897,180.5,157.07051282051287,6091.326923076926,100,6.820512820512821,2.0,1.0,4.2564102564102555,0,0,0,0,5.53846153846154,0.4102564102564088,0,0,0,0,0,1
38,23,290.1153846153846,290.1153846153846,3284.807692307692,336.5336538461538,180.5,157.67307692307693,6128.669230769232,100,5.820512820512821,1.0,0.0,3.2564102564102555,0,0,0,0,4.53846153846154,0,0,0,0,0,0,1
38,24,293.9153846153846,293.9153846153846,3303.807692307692,340.4586538461538,180.5,158.17307692307693,6157.753846153847,100,4.820512820512821,0.0,0,2.2564102564102555,0,0,0,0,3.53846153846154,0,0,0,0,0,0,1
38,25,296.7653846153846,296.7653846153846,3319.957692307692,343.40240384615385,180.5,158.54807692307693,6183.038461538463,100,3.820512820512821,0,0,1.2564102564102555,0,0,0,0,2.53846153846154,0,0,0,0,0,0,1
38,26,299.61538461538464,299.61538461538464,3336.1076923076917,346.34615384615387,180.5,158.92307692307693,6205.473076923078,100,2.820512820512821,0,0,0.2564102564102555,0,0,0,0,1.53846153846154,0,0,0,0,0,0,1
38,27,301.75897435897434,301.75897435897434,3348.7256410256405,348.56025641025644,180.5,159.2051282051283,6225.057692307693,100,1.8205128205128212,0,0,0,0,0,0,0,0.5384615384615401,0,0,0,0,0,0,1
38,28,303.2205128205128,303.2205128205128,3355.7410256410253,350.06987179487174,180.5,159.3974358974358,6239.7705128205125,100,0.8205128205128212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,29,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,30,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,31,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,32,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,33,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,34,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,35,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,36,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,37,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,38,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,39,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,40,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,41,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,42,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,43,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,44,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,45,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,46,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,47,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,48,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,49,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,50,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,51,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,52,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,53,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,54,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,55,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,56,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,57,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,58,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,59,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,60,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,61,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,62,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,63,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,64,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,65,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,66,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,67,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,68,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,69,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,70,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,71,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,72,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,73,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,74,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,75,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,76,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,77,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,78,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,79,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,80,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,81,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,82,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,83,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,84,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,85,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,86,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,87,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,88,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,89,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,90,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,91,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,92,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,93,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,94,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,95,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,96,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,97,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,98,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,99,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,100,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,0,304.0,304.0,2520.4195121951216,221.88109756097558,0.0,51.52439024390244,5563.315853658535,4.878048780487805,7.317073170731708,10.975609756097562,6.097560975609756,12.195121951219512,1.2195121951219512,0.0,4.878048780487805,6.097560975609756,10.975609756097562,7.317073170731708,2.4390243902439024,8.536585365853659,12.195121951219512,1.2195121951219512,3.658536585365854,16
39,1,208.05,208.05,2308.268292682927,222.1658536585366,0.0,56.463414634146346,5403.206097560977,3.8780487804878048,6.317073170731708,9.975609756097562,5.097560975609756,11.195121951219512,0.2195121951219512,0,3.8780487804878048,5.097560975609756,9.975609756097562,6.317073170731708,1.4390243902439024,7.536585365853659,11.195121951219512,16.21951219512195,2.658536585365854,15
39,2,212.24390243902434,212.24390243902434,2112.012195121951,231.0213414634146,0.0,81.09146341463415,5403.7853658536615,2.8780487804878048,5.317073170731708,8.975609756097562,4.097560975609756,10.195121951219512,0,0,2.8780487804878048,4.097560975609756,8.975609756097562,5.317073170731708,0.4390243902439024,6.536585365853659,26.195121951219512,15.21951219512195,1.6585365853658538,14
39,3,210.3207317073171,210.3207317073171,1914.6439024390245,233.61798780487806,0.0,78.85060975609757,5255.724390243904,1.8780487804878048,4.317073170731708,7.975609756097562,3.097560975609756,9.195121951219512,0,0,1.8780487804878048,3.097560975609756,7.975609756097562,4.317073170731708,0,21.53658536585366,25.195121951219512,14.21951219512195,0.6585365853658538,13
